일자,도로명,위치,지점,시간,mean
2022-07-08,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,2.4875
2022-07-08,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,4.4275
2022-07-08,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,7.2307
2022-07-08,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,1.8948
2022-07-08,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,7.4234
2022-07-08,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,5.4685
2022-07-08,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,2.1961
2022-07-08,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,2.2055
2022-07-08,청연로,우리한식뷔페 앞,연동중학교입구 ~ 응암삼거리,점유율,4.5807
2022-07-08,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,2.1622
2022-07-08,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,8.0338
2022-07-08,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,7.6309
2022-07-08,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,2.8737
2022-07-08,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,3.1801
2022-07-08,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,5.5477
2022-07-09,산학리길,장군면 산학리,- ~ 송악교,점유율,2.0603
2022-07-09,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,7.0648
2022-07-09,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,5.56
2022-07-09,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,2.6032
2022-07-09,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,3.0381
2022-07-09,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.1447
2022-07-09,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,2.0161
2022-07-09,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,3.7107
2022-07-09,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,6.9417
2022-07-09,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,1.5748
2022-07-09,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,8.2293
2022-07-09,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,4.4719
2022-07-09,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,1.726
2022-07-09,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,2.3744
2022-07-09,청연로,우리한식뷔페 앞,연동중학교입구 ~ 응암삼거리,점유율,3.5314
2022-07-09,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,2.0306
2022-07-09,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,6.7481
2022-07-09,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,6.2013
2022-07-09,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,2.406
2022-07-09,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,2.5321
2022-07-09,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,4.027
2022-07-10,산학리길,장군면 산학리,- ~ 송악교,점유율,2.1477
2022-07-10,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,5.3907
2022-07-10,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,5.2824
2022-07-10,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,2.4192
2022-07-10,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,2.8076
2022-07-10,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,1.7207
2022-07-10,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,1.9747
2022-07-10,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,2.867
2022-07-10,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,6.7116
2022-07-10,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,1.4455
2022-07-10,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,5.9519
2022-07-10,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,3.7604
2022-07-10,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,1.5522
2022-07-10,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,1.7246
2022-07-10,청연로,우리한식뷔페 앞,연동중학교입구 ~ 응암삼거리,점유율,2.9078
2022-07-10,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,1.7686
2022-07-10,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,5.0178
2022-07-10,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,5.2415
2022-07-10,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,2.0429
2022-07-10,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,2.2432
2022-07-10,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,4.1276
2022-07-11,산학리길,장군면 산학리,- ~ 송악교,점유율,2.2574
2022-07-11,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,6.2509
2022-07-11,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,4.4536
2022-07-11,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,3.2236
2022-07-11,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,2.9361
2022-07-11,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.7717
2022-07-11,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,2.4448
2022-07-11,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,3.9732
2022-07-11,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,6.5577
2022-07-11,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,1.6537
2022-07-11,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,7.2531
2022-07-11,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,7.1099
2022-07-11,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,5.1382
2022-07-11,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,2.0334
2022-07-11,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,2.1004
2022-07-11,청연로,우리한식뷔페 앞,연동중학교입구 ~ 응암삼거리,점유율,4.617
2022-07-11,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,2.2703
2022-07-11,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,7.883
2022-07-11,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,6.8296
2022-07-11,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,2.7639
2022-07-11,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,3.0757
2022-07-11,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,4.9836
2022-07-12,산학리길,장군면 산학리,- ~ 송악교,점유율,2.1561
2022-07-12,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,6.2775
2022-07-12,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,4.4716
2022-07-12,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,3.0594
2022-07-12,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,3.1995
2022-07-12,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.8684
2022-07-12,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,2.1943
2022-07-12,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,3.5409
2022-07-12,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,6.7539
2022-07-12,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,1.7323
2022-07-12,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,7.6402
2022-07-12,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,2.059
2022-07-12,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,5.1056
2022-07-12,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,2.2146
2022-07-12,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,2.0916
2022-07-12,청연로,우리한식뷔페 앞,연동중학교입구 ~ 응암삼거리,점유율,4.6109
2022-07-12,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,2.2349
2022-07-12,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,7.1622
2022-07-12,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,6.6952
2022-07-12,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,3.0131
2022-07-12,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,3.1252
2022-07-12,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,4.5808
2022-07-13,산학리길,장군면 산학리,- ~ 송악교,점유율,2.396
2022-07-13,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,7.6028
2022-07-13,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,4.3988
2022-07-13,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,3.2326
2022-07-13,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,3.3599
2022-07-13,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.6892
2022-07-13,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,2.903
2022-07-13,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,4.0257
2022-07-13,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,6.7033
2022-07-13,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,1.7987
2022-07-13,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,7.4704
2022-07-13,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,2.0048
2022-07-13,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,5.1493
2022-07-13,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,2.0187
2022-07-13,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,2.0958
2022-07-13,청연로,우리한식뷔페 앞,연동중학교입구 ~ 응암삼거리,점유율,4.911
2022-07-13,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,2.5108
2022-07-13,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,7.759
2022-07-13,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,6.4374
2022-07-13,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,2.8638
2022-07-13,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,3.2812
2022-07-13,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,4.9123
2022-07-14,산학리길,장군면 산학리,- ~ 송악교,점유율,2.478
2022-07-14,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,6.8862
2022-07-14,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,4.7804
2022-07-14,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,3.3417
2022-07-14,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,3.4009
2022-07-14,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.6713
2022-07-14,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,2.6218
2022-07-14,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,4.071
2022-07-14,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,6.9892
2022-07-14,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,1.7233
2022-07-14,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,7.3415
2022-07-14,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,2.0507
2022-07-14,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,5.3058
2022-07-14,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,2.1624
2022-07-14,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,2.2036
2022-07-14,청연로,우리한식뷔페 앞,연동중학교입구 ~ 응암삼거리,점유율,4.6673
2022-07-14,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,2.1472
2022-07-14,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,7.3115
2022-07-14,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,7.2556
2022-07-14,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,2.7955
2022-07-14,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,3.1644
2022-07-14,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,4.7299
2022-07-15,산학리길,장군면 산학리,- ~ 송악교,점유율,2.3325
2022-07-15,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,5.833
2022-07-15,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,4.6113
2022-07-15,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,3.5263
2022-07-15,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,3.4066
