index,geometry,id,gid,sgg_nm_k,sgg_nm_e,sgg_cd,sido_nm_k,sido_nm_e,sido_cd,value,stats_year,raw_d_year
125078,"POLYGON ((979000 1833000, 979000 1833500, 979500 1833500, 979500 1833000, 979000 1833000))",125079,다바79a33a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.956,2020,202010
125079,"POLYGON ((979000 1833500, 979000 1834000, 979500 1834000, 979500 1833500, 979000 1833500))",125080,다바79a33b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.449,2020,202010
125080,"POLYGON ((979000 1834000, 979000 1834500, 979500 1834500, 979500 1834000, 979000 1834000))",125081,다바79a34a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.108,2020,202010
125081,"POLYGON ((979000 1834500, 979000 1835000, 979500 1835000, 979500 1834500, 979000 1834500))",125082,다바79a34b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.311,2020,202010
125082,"POLYGON ((979000 1835000, 979000 1835500, 979500 1835500, 979500 1835000, 979000 1835000))",125083,다바79a35a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.553,2020,202010
125083,"POLYGON ((979000 1835500, 979000 1836000, 979500 1836000, 979500 1835500, 979000 1835500))",125084,다바79a35b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.217,2020,202010
125084,"POLYGON ((979000 1836000, 979000 1836500, 979500 1836500, 979500 1836000, 979000 1836000))",125085,다바79a36a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.872,2020,202010
125085,"POLYGON ((979000 1836500, 979000 1837000, 979500 1837000, 979500 1836500, 979000 1836500))",125086,다바79a36b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.024,2020,202010
125086,"POLYGON ((979000 1837000, 979000 1837500, 979500 1837500, 979500 1837000, 979000 1837000))",125087,다바79a37a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.095,2020,202010
125087,"POLYGON ((979000 1837500, 979000 1838000, 979500 1838000, 979500 1837500, 979000 1837500))",125088,다바79a37b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.288,2020,202010
125088,"POLYGON ((979000 1838000, 979000 1838500, 979500 1838500, 979500 1838000, 979000 1838000))",125089,다바79a38a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.892,2020,202010
125089,"POLYGON ((979000 1838500, 979000 1839000, 979500 1839000, 979500 1838500, 979000 1838500))",125090,다바79a38b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.308,2020,202010
125090,"POLYGON ((979000 1839000, 979000 1839500, 979500 1839500, 979500 1839000, 979000 1839000))",125091,다바79a39a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.092,2020,202010
125091,"POLYGON ((979000 1839500, 979000 1840000, 979500 1840000, 979500 1839500, 979000 1839500))",125092,다바79a39b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.537,2020,202010
125092,"POLYGON ((979000 1840000, 979000 1840500, 979500 1840500, 979500 1840000, 979000 1840000))",125093,다바79a40a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.569,2020,202010
125093,"POLYGON ((979000 1840500, 979000 1841000, 979500 1841000, 979500 1840500, 979000 1840500))",125094,다바79a40b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.896,2020,202010
125094,"POLYGON ((979000 1841000, 979000 1841500, 979500 1841500, 979500 1841000, 979000 1841000))",125095,다바79a41a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.806,2020,202010
125095,"POLYGON ((979000 1841500, 979000 1842000, 979500 1842000, 979500 1841500, 979000 1841500))",125096,다바79a41b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.545,2020,202010
125096,"POLYGON ((979000 1842000, 979000 1842500, 979500 1842500, 979500 1842000, 979000 1842000))",125097,다바79a42a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.239,2020,202010
125097,"POLYGON ((979000 1842500, 979000 1843000, 979500 1843000, 979500 1842500, 979000 1842500))",125098,다바79a42b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.548,2020,202010
125098,"POLYGON ((979000 1843000, 979000 1843500, 979500 1843500, 979500 1843000, 979000 1843000))",125099,다바79a43a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.618,2020,202010
125099,"POLYGON ((979000 1843500, 979000 1844000, 979500 1844000, 979500 1843500, 979000 1843500))",125100,다바79a43b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.992,2020,202010
125100,"POLYGON ((979000 1844000, 979000 1844500, 979500 1844500, 979500 1844000, 979000 1844000))",125101,다바79a44a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.632,2020,202010
125101,"POLYGON ((979000 1844500, 979000 1845000, 979500 1845000, 979500 1844500, 979000 1844500))",125102,다바79a44b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.11,2020,202010
125102,"POLYGON ((979000 1845000, 979000 1845500, 979500 1845500, 979500 1845000, 979000 1845000))",125103,다바79a45a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.521,2020,202010
125103,"POLYGON ((979000 1845500, 979000 1846000, 979500 1846000, 979500 1845500, 979000 1845500))",125104,다바79a45b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.319,2020,202010
125104,"POLYGON ((979000 1846000, 979000 1846500, 979500 1846500, 979500 1846000, 979000 1846000))",125105,다바79a46a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.693,2020,202010
125105,"POLYGON ((979000 1846500, 979000 1847000, 979500 1847000, 979500 1846500, 979000 1846500))",125106,다바79a46b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.613,2020,202010
125106,"POLYGON ((979000 1847000, 979000 1847500, 979500 1847500, 979500 1847000, 979000 1847000))",125107,다바79a47a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.847,2020,202010
125107,"POLYGON ((979000 1847500, 979000 1848000, 979500 1848000, 979500 1847500, 979000 1847500))",125108,다바79a47b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.645,2020,202010
125108,"POLYGON ((979000 1848000, 979000 1848500, 979500 1848500, 979500 1848000, 979000 1848000))",125109,다바79a48a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.832,2020,202010
125109,"POLYGON ((979000 1848500, 979000 1849000, 979500 1849000, 979500 1848500, 979000 1848500))",125110,다바79a48b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.857,2020,202010
125110,"POLYGON ((979000 1849000, 979000 1849500, 979500 1849500, 979500 1849000, 979000 1849000))",125111,다바79a49a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.957,2020,202010
125111,"POLYGON ((979000 1849500, 979000 1850000, 979500 1850000, 979500 1849500, 979000 1849500))",125112,다바79a49b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.624,2020,202010
125112,"POLYGON ((979000 1850000, 979000 1850500, 979500 1850500, 979500 1850000, 979000 1850000))",125113,다바79a50a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.003,2020,202010
125113,"POLYGON ((979000 1850500, 979000 1851000, 979500 1851000, 979500 1850500, 979000 1850500))",125114,다바79a50b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.821,2020,202010
125114,"POLYGON ((979000 1851000, 979000 1851500, 979500 1851500, 979500 1851000, 979000 1851000))",125115,다바79a51a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.033,2020,202010
125115,"POLYGON ((979000 1851500, 979000 1852000, 979500 1852000, 979500 1851500, 979000 1851500))",125116,다바79a51b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.398,2020,202010
125116,"POLYGON ((979000 1852000, 979000 1852500, 979500 1852500, 979500 1852000, 979000 1852000))",125117,다바79a52a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.35,2020,202010
125117,"POLYGON ((979000 1852500, 979000 1853000, 979500 1853000, 979500 1852500, 979000 1852500))",125118,다바79a52b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.231,2020,202010
125118,"POLYGON ((979000 1853000, 979000 1853500, 979500 1853500, 979500 1853000, 979000 1853000))",125119,다바79a53a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,10.443,2020,202010
125119,"POLYGON ((979000 1853500, 979000 1854000, 979500 1854000, 979500 1853500, 979000 1853500))",125120,다바79a53b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,10.63,2020,202010
125120,"POLYGON ((979000 1854000, 979000 1854500, 979500 1854500, 979500 1854000, 979000 1854000))",125121,다바79a54a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,12.909,2020,202010
125121,"POLYGON ((979000 1854500, 979000 1855000, 979500 1855000, 979500 1854500, 979000 1854500))",125122,다바79a54b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,10.591,2020,202010
125260,"POLYGON ((979500 1824000, 979500 1824500, 980000 1824500, 980000 1824000, 979500 1824000))",125261,다바79b24a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.355,2020,202010
125261,"POLYGON ((979500 1824500, 979500 1825000, 980000 1825000, 980000 1824500, 979500 1824500))",125262,다바79b24b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,0.347,2020,202010
125262,"POLYGON ((979500 1825000, 979500 1825500, 980000 1825500, 980000 1825000, 979500 1825000))",125263,다바79b25a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.899,2020,202010
125263,"POLYGON ((979500 1825500, 979500 1826000, 980000 1826000, 980000 1825500, 979500 1825500))",125264,다바79b25b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.394,2020,202010
125264,"POLYGON ((979500 1826000, 979500 1826500, 980000 1826500, 980000 1826000, 979500 1826000))",125265,다바79b26a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.375,2020,202010
125265,"POLYGON ((979500 1826500, 979500 1827000, 980000 1827000, 980000 1826500, 979500 1826500))",125266,다바79b26b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.443,2020,202010
125266,"POLYGON ((979500 1827000, 979500 1827500, 980000 1827500, 980000 1827000, 979500 1827000))",125267,다바79b27a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.914,2020,202010
125267,"POLYGON ((979500 1827500, 979500 1828000, 980000 1828000, 980000 1827500, 979500 1827500))",125268,다바79b27b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.361,2020,202010
125268,"POLYGON ((979500 1828000, 979500 1828500, 980000 1828500, 980000 1828000, 979500 1828000))",125269,다바79b28a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.667,2020,202010
125269,"POLYGON ((979500 1828500, 979500 1829000, 980000 1829000, 980000 1828500, 979500 1828500))",125270,다바79b28b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.667,2020,202010
125270,"POLYGON ((979500 1829000, 979500 1829500, 980000 1829500, 980000 1829000, 979500 1829000))",125271,다바79b29a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.333,2020,202010
125271,"POLYGON ((979500 1829500, 979500 1830000, 980000 1830000, 980000 1829500, 979500 1829500))",125272,다바79b29b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.243,2020,202010
125272,"POLYGON ((979500 1830000, 979500 1830500, 980000 1830500, 980000 1830000, 979500 1830000))",125273,다바79b30a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.745,2020,202010
125273,"POLYGON ((979500 1830500, 979500 1831000, 980000 1831000, 980000 1830500, 979500 1830500))",125274,다바79b30b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.676,2020,202010
125274,"POLYGON ((979500 1831000, 979500 1831500, 980000 1831500, 980000 1831000, 979500 1831000))",125275,다바79b31a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.672,2020,202010
125275,"POLYGON ((979500 1831500, 979500 1832000, 980000 1832000, 980000 1831500, 979500 1831500))",125276,다바79b31b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.694,2020,202010
125276,"POLYGON ((979500 1832000, 979500 1832500, 980000 1832500, 980000 1832000, 979500 1832000))",125277,다바79b32a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.603,2020,202010
125277,"POLYGON ((979500 1832500, 979500 1833000, 980000 1833000, 980000 1832500, 979500 1832500))",125278,다바79b32b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.456,2020,202010
125278,"POLYGON ((979500 1833000, 979500 1833500, 980000 1833500, 980000 1833000, 979500 1833000))",125279,다바79b33a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.521,2020,202010
125279,"POLYGON ((979500 1833500, 979500 1834000, 980000 1834000, 980000 1833500, 979500 1833500))",125280,다바79b33b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.513,2020,202010
125280,"POLYGON ((979500 1834000, 979500 1834500, 980000 1834500, 980000 1834000, 979500 1834000))",125281,다바79b34a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.328,2020,202010
125281,"POLYGON ((979500 1834500, 979500 1835000, 980000 1835000, 980000 1834500, 979500 1834500))",125282,다바79b34b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.973,2020,202010
125282,"POLYGON ((979500 1835000, 979500 1835500, 980000 1835500, 980000 1835000, 979500 1835000))",125283,다바79b35a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.22,2020,202010
125283,"POLYGON ((979500 1835500, 979500 1836000, 980000 1836000, 980000 1835500, 979500 1835500))",125284,다바79b35b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.01,2020,202010
125284,"POLYGON ((979500 1836000, 979500 1836500, 980000 1836500, 980000 1836000, 979500 1836000))",125285,다바79b36a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.335,2020,202010
125285,"POLYGON ((979500 1836500, 979500 1837000, 980000 1837000, 980000 1836500, 979500 1836500))",125286,다바79b36b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.65,2020,202010
125286,"POLYGON ((979500 1837000, 979500 1837500, 980000 1837500, 980000 1837000, 979500 1837000))",125287,다바79b37a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.114,2020,202010
125287,"POLYGON ((979500 1837500, 979500 1838000, 980000 1838000, 980000 1837500, 979500 1837500))",125288,다바79b37b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.514,2020,202010
125288,"POLYGON ((979500 1838000, 979500 1838500, 980000 1838500, 980000 1838000, 979500 1838000))",125289,다바79b38a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.019,2020,202010
125289,"POLYGON ((979500 1838500, 979500 1839000, 980000 1839000, 980000 1838500, 979500 1838500))",125290,다바79b38b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.871,2020,202010
125290,"POLYGON ((979500 1839000, 979500 1839500, 980000 1839500, 980000 1839000, 979500 1839000))",125291,다바79b39a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.428,2020,202010
125291,"POLYGON ((979500 1839500, 979500 1840000, 980000 1840000, 980000 1839500, 979500 1839500))",125292,다바79b39b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.208,2020,202010
125292,"POLYGON ((979500 1840000, 979500 1840500, 980000 1840500, 980000 1840000, 979500 1840000))",125293,다바79b40a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.889,2020,202010
125293,"POLYGON ((979500 1840500, 979500 1841000, 980000 1841000, 980000 1840500, 979500 1840500))",125294,다바79b40b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.452,2020,202010
125294,"POLYGON ((979500 1841000, 979500 1841500, 980000 1841500, 980000 1841000, 979500 1841000))",125295,다바79b41a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.818,2020,202010
125295,"POLYGON ((979500 1841500, 979500 1842000, 980000 1842000, 980000 1841500, 979500 1841500))",125296,다바79b41b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.611,2020,202010
125296,"POLYGON ((979500 1842000, 979500 1842500, 980000 1842500, 980000 1842000, 979500 1842000))",125297,다바79b42a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.381,2020,202010
125297,"POLYGON ((979500 1842500, 979500 1843000, 980000 1843000, 980000 1842500, 979500 1842500))",125298,다바79b42b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.767,2020,202010
125298,"POLYGON ((979500 1843000, 979500 1843500, 980000 1843500, 980000 1843000, 979500 1843000))",125299,다바79b43a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.207,2020,202010
